the_geom,cartodb_id,the_geom_webmercator,id,bbl,bin,address,zipcode,bldgtype,idflags,ess,year,gfa,gfaflags,numbldgs,numfloors,energy,eui,euiflags,wui,wuiflags,ghg,ghgflags,bep_score,bldg_class,group_threshold,ghgi_25_target,ghgi_30_target,value,primary_type_size_rate,primary_type,other_types_dict,has_datacenter,electricity,bedrooms,natural_gas,steam,worker_dens,res_units,diesel,fuel_4,fuel_2,fuel_5_6,gfa_cat,age_cat,value_cat,eui_base,eui_diff,wui_base,wui_diff,ghg_base,ghg_diff,fuel_mix,bee_rating
,12795,,2810883,2031210046,"2113165;2803749;2803748;2824426",912 E. 178th Street,10460,Multifamily Housing,0,28,2004,93892,0,1,6,11852172.1,126.2,0,103.52,0,4.89,0,,D1,10,6.75288296823,4.07165564052,2054250,1,Multifamily Housing,,0,1934220,90,5966387.8,,,,,,,,3,4,2,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '5966387.8', 'Electricity': '1934220', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,12796,,2810881,1009350013,1020616,331 E. 29th St,10016,Multifamily Housing,0,68,1970,176898,0,1,14,21636459.7,122.3,0,73.94,0,4.91,0,,D6,10,6.75288296823,4.07165564052,8293500,0.83472347423,Multifamily Housing,"{'Multifamily Housing': 168529.0, 'Retail Store': 8369.0, 'Parking': 25000.0}",0,3513391.1,260,475806.5,8803051.4,,,,,,,4,3,3,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '475806.5', 'Electricity': '3513391.1', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': 8803051.4}",
,12798,,2810875,2030610005,"2118235;2815584",4278 Third Avenue,10457,Multifamily Housing,0,71,2007,104278,0,1,8,11111407.2,106.6,0,86.5,0,4.12,0,,D1,10,6.75288296823,4.07165564052,1357650,1,Multifamily Housing,,0,1771916.8,151,5623712.6,,,,,,,,3,4,1,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '5623712.6', 'Electricity': '1771916.8', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,12799,,2810909,2031110049,"2098290;2013007",2158-60 Mapes Ave,10460,Multifamily Housing,0,50,1931,46000,0,2,5,6556910.7,142.5,0,104.96,0,7.02,0,,C1,10,6.75288296823,4.07165564052,611550,1,Multifamily Housing,,0,759311,95,1382447.7,,,,,,2607027,,1,2,0,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': 2607027.0, 'Natural Gas': '1382447.7', 'Electricity': '759311', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,12800,,2810874,2029290024,"2009650;2809277",1605 Fulton Avenue,10457,Multifamily Housing,0,65,1928,53018,0,1,6,6401271.8,120.7,0,97.96,0,5.11,0,,D1,10,6.75288296823,4.07165564052,795600,1,Multifamily Housing,,0,608931.1,94,4251474.2,,,,,,,,2,1,0,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '4251474.2', 'Electricity': '608931.1', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,12801,,2810872,2029290031,2009652,1581 Fulton Avenue,10457,Multifamily Housing,0,68,1927,60720,0,1,5,6732047.2,110.9,0,69.71,0,4.57,0,,C1,10,6.75288296823,4.07165564052,777150,1,Multifamily Housing,,0,811167.4,93,4094347.1,,,,,,,,2,1,0,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '4094347.1', 'Electricity': '811167.4', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,12802,,2810871,2029290035,2009653,1571 Fulton Avenue,10457,Multifamily Housing,0,32,1906,30118,0,1,5,3399095.5,112.9,0,69.41,0,4.59,0,,C1,10,6.75288296823,4.07165564052,320850,1,Multifamily Housing,,0,389602.6,20,2058603.2,,,,,,,,0,0,0,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '2058603.2', 'Electricity': '389602.6', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,12803,,2810870,2029270050,2009641,1485 Fulton Avenue,10456,Multifamily Housing,0,93,1931,49768,0,1,6,4336131.4,87.1,0,102.98,0,3.42,0,,C7,10,6.75288296823,4.07165564052,728100,0.971005465359,Multifamily Housing,"{'Multifamily Housing': 48325.0, 'Other': 1443.0}",0,551313.1,76,2434451.6,,,,,,,,1,2,0,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '2434451.6', 'Electricity': '551313.1', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,12941,,21325241,4015810014,4039448,86-22 Dongan Avenue,11373,Multifamily Housing,0,97,1932,64509,0,1,6,,,1,147.37,0,3.9,0,,D1,10,6.75288296823,4.07165564052,3369150,1,Multifamily Housing,,0,170600,125,4499999.7,,,,,,,,2,2,2,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '4499999.7', 'Electricity': '170600', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,12804,,2810869,2029260027,"2009629;2806358",1409-11 Fulton Avenue,10456,Multifamily Housing,0,79,1925,57672,0,1,5,5675844.1,98.4,0,101.43,0,3.85,0,,C7,10,6.75288296823,4.07165564052,774900,0.926671521709,Multifamily Housing,"{'Multifamily Housing': 53443.0, 'Office': 4229.0}",0,762188.4,73,3119680.3,,2.3,,,,,,2,1,0,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '3119680.3', 'Electricity': '762188.4', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,12806,,2810867,2023800051,2102501,3103 Third Avenue,10451,Multifamily Housing,0,41,2000,84062,0,1,7,10819860.8,128.7,0,81.09,0,4.7,0,,D6,10,6.75288296823,4.07165564052,1060650,1,Multifamily Housing,,0,2045349.1,114,4597717.9,,,,,,,,3,4,0,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '4597717.9', 'Electricity': '2045349.1', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,12807,,2810873,2029290028,2009651,1591 Fulton Avenue,10457,Multifamily Housing,0,96,1927,60105,0,1,5,4819105.8,80.2,0,84.84,0,3.15,0,,C1,10,6.75288296823,4.07165564052,757800,1,Multifamily Housing,,0,576906.6,85,2762630.2,,,,,,,,2,1,0,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '2762630.2', 'Electricity': '576906.6', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,12809,,2810911,2031280001,2114117,921 E. 180th Street,10460,Multifamily Housing,0,23,1997,105230,0,1,7,12799774,121.6,0,66.26,0,4.5,0,,D7,10,6.75288296823,4.07165564052,1580400,0.980946498147,Multifamily Housing,"{'Multifamily Housing': 103225.0, 'Other': 2005.0}",0,2770015.9,84,5060439.3,,,,,,,,3,4,1,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '5060439.3', 'Electricity': '2770015.9', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,12810,,2811159,1020880016,"1089154;1813393",625 West 140th Street,10031,Multifamily Housing,0,43,2009,100756,0,1,11,12819859.7,127.2,0,75.03,0,4.57,0,,D6,10,6.75288296823,4.07165564052,9410850,1,Multifamily Housing,,0,2471361.5,114,5229045.2,,,,,,,,3,4,4,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '5229045.2', 'Electricity': '2471361.5', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,12812,,6295831,1017260025,1807321,21-27 West 128th Street,10027,Multifamily Housing,0,36,2007,28351,0,1,6,3859663.8,136.1,0,83.01,0,5.08,0,,D1,10,6.75288296823,4.07165564052,355050,1,Multifamily Housing,,0,675339.5,41,1775552.6,,,,,,,,0,4,0,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '1775552.6', 'Electricity': '675339.5', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,12813,,6295830,2031210038,2116585,906 East 178th Street,10460,Multifamily Housing,0,37,2008,36776,0,1,6,4388029.3,119.3,0,85.47,0,4.73,0,,D1,10,6.75288296823,4.07165564052,1417950,1,Multifamily Housing,,0,706050.1,35,2291989.5,,,,,,,,1,4,1,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '2291989.5', 'Electricity': '706050.1', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,12816,,5870932,2039097501,"2832130;2832132;2127439",1172 E Tremont Ave.,10460,Multifamily Housing,0,60,2013,55649,0,1,10,5671725.6,101.9,0,43.49,0,3.71,0,,d9,10,6.75288296823,4.07165564052,4242150,1,Multifamily Housing,,0,1088758.8,52,2372109.4,,,,,,,,2,4,3,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '2372109.4', 'Electricity': '1088758.8', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,12818,,4971545,2040077501,"2042467;2832131;2127440;2832132","1175 E Tremont Ave, & 1160 Lebanon St",10460,Multifamily Housing,0,78,2013,133838,0,2,8,12313209.5,92,0,43.03,0,3.41,0,,RM,8,6.92175294585,3.94821176772,5015250,0.96936594988,Multifamily Housing,"{'K-12 School': 4100.0, 'Multifamily Housing': 129738.0}",0,2375254.4,148,5290237.1,,,,,,,,4,4,3,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '5290237.1', 'Electricity': '2375254.4', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,12819,,4407387,2024080052,2126620,383 E 162 St.,10451,Multifamily Housing,0,77,2012,250000,0,1,10,25766425,103.1,0,54.79,0,3.84,0,,D9,10,6.75288296823,4.07165564052,8910000,0.96,Multifamily Housing,"{'Multifamily Housing': 240000.0, 'Other': 10000.0}",0,4700580.7,376,11538993.4,,,,,,,,4,4,4,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '11538993.4', 'Electricity': '4700580.7', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,12820,,4022897,1016710039,"1052643;1052644;1052645;1052646;1052647",314 E. 100 Street,10029,Multifamily Housing,0,96,2011,121022,0,4,6,12341038.5,102,0,56.11,0,3.9,0,,C7,10,6.75288296823,4.07165564052,3015000,1,Multifamily Housing,,0,2058923.7,315,6027979.4,,,,,,,,3,4,2,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '6027979.4', 'Electricity': '2058923.7', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,12821,,4022896,1019120043,"1089103;1812296;1813453;1812297;1057904",128 West 128th Street,10027,Multifamily Housing,0,76,2011,84745,0,1,6,8581588.2,101.3,0,56.08,0,3.67,0,,D1,10,6.75288296823,4.07165564052,5568750,1,Multifamily Housing,,0,1744780.4,124,3430926.5,,,,,,,,3,4,3,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '3430926.5', 'Electricity': '1744780.4', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,12822,,4022895,1016740010,"1088305;1052664",315 E. 102 Street,10029,Multifamily Housing,0,65,2011,295740,0,2,9,32532393.6,110,0,38.34,0,4.15,0,,D7,10,6.75288296823,4.07165564052,22314150,1,Multifamily Housing,,0,5682221.2,419,15197792.9,,,,,,,,4,4,4,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '15197792.9', 'Electricity': '5682221.2', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,12823,,3535653,2029297501,"2119684;2831990",3952 Third Avenue,10457,Multifamily Housing,0,80,2008,292000,0,1,11,29214998.3,100.1,0,70.5,0,3.71,0,,RM,8,6.92175294585,3.94821176772,6964200,0.995741050286,Multifamily Housing,"{'Multifamily Housing': 285937.0, 'Urgent Care/Clinic/Other Outpatient': 1223.0}",0,5584225.7,447,12662224.2,,,,,,,,4,4,3,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '12662224.2', 'Electricity': '5584225.7', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,12824,,3119293,2024080001,"2116977;2091207;2116643","890 Courtlandt Ave,875 Melrose Ave,370 E 162 St",10451,Multifamily Housing,0,77,2009,319309,0,3,10,31799488.7,99.6,0,55.07,0,3.54,0,,D7,10,6.75288296823,4.07165564052,7581150,0.947217272297,Multifamily Housing,"{'Multifamily Housing': 302455.0, 'Other': 16854.0}",0,6806519.1,436,11853138.8,,,,,,,,4,4,3,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '11853138.8', 'Electricity': '6806519.1', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,12826,,15354003,2023620013,2001164,2914 3rd Avenue,10455,Fitness Center/Health Club/Gym,0,,2003,45428,0,1,3,5411429.9,119.1,0,9.35,0,3.63,0,,,,,,2467800,0.589019987673,Fitness Center/Health Club/Gym,"{'Fitness Center/Health Club/Gym': 26758.0, 'Other': 10317.0, 'Retail Store': 8353.0}",0,1551142.7,,947756.8,,,,,,,,3,4,0,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '947756.8', 'Electricity': '1551142.7', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,12828,,8175737,3023650019,3331545,268 Bedford Avenue,11211,Multifamily Housing,0,89,1991,42480,0,1,6,4246552.8,100,0,100.69,0,3.81,0,,,,,,5612850,1,Multifamily Housing,,0,680490.6,64,2103100.1,,,,,,,,1,4,3,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '2103100.1', 'Electricity': '680490.6', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,12832,,4389649,1015690016,1050634,"1725 York Avenue, New York",10128,Multifamily Housing,0,64,1971,380694,1,1,33,38511911.2,101.2,0,33.58,0,3.03,0,,D4,10,6.75288296823,4.07165564052,35605800,0.950343015172,Multifamily Housing,"{'Multifamily Housing': 373194.0, 'Other': 2500.0, 'Retail Store': 5000.0, 'Parking': 12000.0}",0,10684382.1,359,6866925.2,,,,,,,,4,3,4,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '6866925.2', 'Electricity': '10684382.1', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,12833,,10822850,2026690001,"2115452;2115453;2815980",960 Tinton Ave,10456,Multifamily Housing,0,3,2003,34554,0,2,5,7691847.9,222.6,0,149.2,0,7.73,0,,,,,,936000,1,Multifamily Housing,,0,1613123.2,50,2789439.2,,,,,,,,0,4,0,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '2789439.2', 'Electricity': '1613123.2', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,12834,,4389657,1006257501,1011455,"299 West 12th Street, New York",10014,Multifamily Housing,0,65,1930,159790,0,1,17,19158764.3,119.9,0,43.33,0,4.61,0,,RM,8,6.92175294585,3.94821176772,16565854,0.994993428875,Multifamily Housing,"{'Multifamily Housing': 158990.0, 'Other': 800.0}",0,2777688.6,250,10001606.8,,,,,,,,4,1,4,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '10001606.8', 'Electricity': '2777688.6', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,12849,,2748479,3053760068,3126255,495 East 7th Street,11218,Multifamily Housing,0,92,1962,84840,0,1,6,7721675.6,91,0,38.33,0,3.61,0,,D4,10,6.75288296823,4.07165564052,2483550,0.952830188679,Multifamily Housing,"{'Multifamily Housing': 84840.0, 'Parking': 4200.0}",0,941346.5,126,4460300.1,,,,,,,,3,3,2,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '4460300.1', 'Electricity': '941346.5', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,12835,,4405707,1014307501,1044060,"240 East 76th Street, New York",10021,Multifamily Housing,0,50,1957,224756,0,1,16,32178486.4,143.2,0,77.78,0,5.46,0,,RM,8,6.92175294585,3.94821176772,33104250,0.904072534188,Multifamily Housing,"{'Multifamily Housing': 216576.0, 'Retail Store': 6244.0, 'Office': 1936.0, 'Parking': 14800.0}",0,4949973.7,368,16222705.1,,2.06612,,,,,,4,3,4,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '16222705.1', 'Electricity': '4949973.7', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,12836,,4405705,1005607503,1009092,"60 East 9th Street, New York",10003,Multifamily Housing,0,31,1965,189126,0,1,6,30193866.7,159.6,0,35.93,0,5.73,0,,RM,8,6.92175294585,3.94821176772,30632400,0.742203610292,Multifamily Housing,"{'Multifamily Housing': 140370.0, 'Medical Office': 24378.0, 'Office': 24378.0}",0,5868513.6,236,12233287.2,,0.08204,,,0,,,4,3,4,,,,,,,"{'Fuel Oil 4': 0.0, 'Fuel Oil 2': nan, 'Natural Gas': '12233287.2', 'Electricity': '5868513.6', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,15993,,21355150,3032410018,3073751,790 Bushwick Ave,11221,Library,0,,1905,12584,0,1,2,1772575.2,140.9,0,3.64,0,4.74,0,,DCAS,14,9.76633663366,4.61058812112,1097550,,,,0,414952.4,,546933,,,,,,,,1,0,0,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '546933', 'Electricity': '414952.4', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,12839,,4408638,1005500022,1008847,"1 5th Avenue, New York",10003,Multifamily Housing,0,81,1927,228223,0,1,27,20682689.6,90.6,0,26.52,0,3.29,0,,D4,10,6.75288296823,4.07165564052,30979350,0.991303300732,Multifamily Housing,"{'Multifamily Housing': 222273.0, 'Other': 1950.0}",0,3389576.3,223,9443307.7,,,,,,,,4,1,4,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '9443307.7', 'Electricity': '3389576.3', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,12840,,6693946,3009457501,3320670,100 Sterling Place,11217,Multifamily Housing,0,39,1990,50024,0,1,0,5040564.6,100.8,0,33.27,0,3.68,0,,R4,8,6.92175294585,3.94821176772,2750846,1,Multifamily Housing,,0,941314.1,54,2159600.1,,,,,,,,1,4,2,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '2159600.1', 'Electricity': '941314.1', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,12842,,6693944,3002370017,3001883,155 Henry Street,11201,Multifamily Housing,0,64,1928,49509,0,1,9,6467223.5,130.6,0,48.93,0,6.92,0,,D4,10,6.75288296823,4.07165564052,3591000,1,Multifamily Housing,,0,746021.3,73,145900,,,,,,3769331.8,,1,1,2,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': 3769331.8, 'Natural Gas': '145900', 'Electricity': '746021.3', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,12843,,6693943,3000367502,3000085,42 Main Street,11201,Multifamily Housing,0,2,2002,27526,0,1,10,5677683.1,206.3,0,62.21,0,5.97,0,,RM,8,6.92175294585,3.94821176772,2461613,1,Multifamily Housing,,0,1772002.3,43,631800,,,,,,,,0,4,2,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '631800', 'Electricity': '1772002.3', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,12845,,4035262,4022110001,4052232,68-61 Yellowstone Boulevard,11375,Multifamily Housing,0,84,1949,151550,0,1,6,14427999.4,95.2,0,43.69,0,3.74,0,,D4,10,6.75288296823,4.07165564052,5633100,1,Multifamily Housing,,0,1935347.4,211,7982399.8,,,,,,,,4,2,3,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '7982399.8', 'Electricity': '1935347.4', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,12846,,6693947,3009820062,3021114,333 Fourth Street,11215,Multifamily Housing,0,81,1931,47668,0,1,6,4955508.4,104,0,31.97,0,4.11,0,,D4,10,6.75288296823,4.07165564052,2428650,1,Multifamily Housing,,0,606436.5,60,2844199.8,,,,,,,,1,2,2,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '2844199.8', 'Electricity': '606436.5', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,12847,,3583889,4014420001,"4431419;4431420;4431421;4431422",33-04 Junction Boulevard,11368,Multifamily Housing,0,73,1959,253874,0,4,6,30273869.9,119.2,0,41.5,0,4.65,0,,D4,10,6.75288296823,4.07165564052,7394850,0.970063889961,Multifamily Housing,"{'Multifamily Housing': 246274.0, 'Medical Office': 7600.0}",0,4163323.4,450,16462000.1,,,,,,,,4,3,3,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '16462000.1', 'Electricity': '4163323.4', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,12848,,2748481,3078220045,3217329,2020 East 41st Street,11234,Multifamily Housing,0,59,1931,70200,0,1,6,7002594.9,99.8,0,39.47,0,4.32,0,,D4,10,6.75288296823,4.07165564052,2131650,1,Multifamily Housing,,0,620911.8,59,4436299.9,,,,,292146,,,2,2,2,,,,,,,"{'Fuel Oil 4': 292146.0, 'Fuel Oil 2': nan, 'Natural Gas': '4436299.9', 'Electricity': '620911.8', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,12850,,2680562,3001697501,3350516,53 Boerum Place,11201,Multifamily Housing,0,62,2003,77735,0,1,11,10131669.1,130.3,0,46.52,0,4.82,0,,R4,8,6.92175294585,3.94821176772,10070372,0.820456800287,Multifamily Housing,"{'Multifamily Housing': 77735.0, 'Parking': 17011.0}",0,1799973.2,122,4549399.7,,,,,,,,3,4,4,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '4549399.7', 'Electricity': '1799973.2', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,12851,,2680552,4021670001,4051529,63-09 108th Street,11375,Multifamily Housing,0,19,1954,98085,0,1,6,15351551.9,156.5,0,72.42,0,6.28,0,,D4,10,6.75288296823,4.07165564052,3256650,0.951496337974,Multifamily Housing,"{'Multifamily Housing': 98085.0, 'Parking': 5000.0}",0,1891527.2,114,8971099.8,,,,,,,,3,3,2,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '8971099.8', 'Electricity': '1891527.2', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,12866,,6693952,3011007501,3026501,425 14th Street,11215,Multifamily Housing,0,28,1910,26623,0,1,4,3494010,131.2,0,11.52,0,5.27,0,,R2,8,6.92175294585,3.94821176772,1511545,1,Multifamily Housing,,0,427468.6,44,2049300.2,,,,,,,,0,0,1,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '2049300.2', 'Electricity': '427468.6', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,12852,,3115318,1015050040,1047125,1192 Park Avenue,10128,Multifamily Housing,0,89,1926,197919,0,1,15,16589120.1,83.8,0,16.72,0,3.14,0,,D4,10,6.75288296823,4.07165564052,20722950,0.99321944836,Multifamily Housing,"{'Multifamily Housing': 196577.0, 'Other': 1342.0}",0,2574285.8,168,8105221.8,,,,,,,,4,1,4,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '8105221.8', 'Electricity': '2574285.8', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,12853,,12423753,2029760079,2088309,902 Jennings Street,10460,Multifamily Housing,0,81,2018,44498,0,1,8,4356622,97.9,0,67.16,0,3.97,0,,,,,,152100,0.909119510989,Multifamily Housing,"{'Multifamily Housing': 40454.0, 'Office': 4044.0}",0,719760.4,77,2327176.5,,0.49456,,,,,,1,4,0,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '2327176.5', 'Electricity': '719760.4', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,12854,,3236891,3019330070,"3055376;3810464",372 DeKalb Avenue,11205,Multifamily Housing,0,76,1987,89420,0,1,5,8630979.3,96.5,0,33.58,0,3.43,0,,D4,10,6.75288296823,4.07165564052,5149800,1,Multifamily Housing,,0,1732627,104,3362700.1,,,,,,,,3,3,3,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '3362700.1', 'Electricity': '1732627', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,12856,,6693950,3010810005,3025463,305 Eighth Avenue,11215,Multifamily Housing,0,48,1914,32385,0,1,4,3619259.4,111.8,0,54.94,0,4.51,0,,C6,10,6.75288296823,4.07165564052,1685250,1,Multifamily Housing,,0,382487.5,48,2220999.9,,,,,,,,0,0,1,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '2220999.9', 'Electricity': '382487.5', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,12857,,6693951,3010890040,3025833,125 Prospect Park West,11215,Multifamily Housing,0,60,1920,44153,0,1,6,5112913.1,115.8,0,7.07,1,6.15,0,,D4,10,6.75288296823,4.07165564052,2258550,1,Multifamily Housing,,0,615980.8,57,120300,,,,,2917663.8,,,1,0,2,,,,,,,"{'Fuel Oil 4': 2917663.8, 'Fuel Oil 2': nan, 'Natural Gas': '120300', 'Electricity': '615980.8', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
,12858,,2008956,1000160185,1086547,211NEA,10282,Multifamily Housing,0,11,2006,300000,0,1,24,48122849.1,160.4,0,43.38,0,6.37,0,,D8,10,6.75288296823,4.07165564052,44483850,0.974626885263,Multifamily Housing,"{'Multifamily Housing': 297000.0, 'Office': 0.0, 'Parking': 7732.0}",0,7732591.9,401,25211039.8,,,,,,,,4,4,4,,,,,,,"{'Fuel Oil 4': nan, 'Fuel Oil 2': nan, 'Natural Gas': '25211039.8', 'Electricity': '7732591.9', 'Diesel': nan, 'Fuel Oil 5 & 6': nan, 'District Steam': nan}",
